symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
NVDA,2021-11-23 00:00:00+00:00,317.46,323.6,308.8,315.35,53216270,31.6910575252,32.3039948817,30.8265563025,31.4804227007,532162700,0.0,1.0
NVDA,2021-11-24 00:00:00+00:00,326.74,328.55,309.28,314.61,43516226,32.6174514452,32.7981381903,30.8744732294,31.4065507718,435162260,0.0,1.0
NVDA,2021-11-26 00:00:00+00:00,315.03,327.1,313.5,326.0,28306886,31.4484780828,32.6533891403,31.2957428783,32.5435795162,283068860,0.0,1.0
NVDA,2021-11-29 00:00:00+00:00,333.76,334.12,320.36,323.66,45496398,33.318236501,33.3541741962,31.9805556252,32.3099844976,454963980,0.0,1.0
NVDA,2021-11-30 00:00:00+00:00,326.76,333.53,318.6401,331.69,62206647,32.6194479838,33.2952763069,31.8088632865,33.1115947538,622066470,0.0,1.0
NVDA,2021-12-01 00:00:00+00:00,314.35,332.8934,313.8,332.1947,48580204,31.3845888469,33.2359551101,31.3296770484,33.166197158,485802040,0.04,1.0
NVDA,2021-12-02 00:00:00+00:00,321.26,324.7799,310.25,312.14,47289033,32.0744807157,32.4259062422,30.9752463489,31.1639432565,472890330,0.0,1.0
NVDA,2021-12-03 00:00:00+00:00,306.93,321.29,301.3,320.0,54432505,30.643778765,32.0774759047,30.0816816274,31.9486827772,544325050,0.0,1.0
NVDA,2021-12-06 00:00:00+00:00,300.37,302.41,280.38,298.8,65893845,29.9888307681,30.1925036208,27.9930364909,29.8320825432,658938450,0.0,1.0
NVDA,2021-12-07 00:00:00+00:00,324.27,324.49,306.51,309.57,59305348,32.374998013,32.3969627324,30.6018461189,30.907355398,593053480,0.0,1.0
NVDA,2021-12-08 00:00:00+00:00,318.26,322.9,314.2101,319.99,47555145,31.7749618146,32.2382177149,31.3706212822,31.9476843809,475551450,0.0,1.0
NVDA,2021-12-09 00:00:00+00:00,304.9,322.05,304.28,317.34,48850716,30.4411043087,32.1533540263,30.3792037358,31.6831093516,488507160,0.0,1.0
NVDA,2021-12-10 00:00:00+00:00,301.98,313.05,298.61,311.5,48882509,30.1495725783,31.2547973232,29.8131130128,31.100045891,488825090,0.0,1.0
NVDA,2021-12-13 00:00:00+00:00,281.61,302.94,281.16,302.49,59834366,28.1158392403,30.2454186267,28.0709114051,30.2004907915,598343660,0.0,1.0
NVDA,2021-12-14 00:00:00+00:00,283.37,286.78,272.5,276.99,66703537,28.2915569956,28.6320101464,27.2063001775,27.6545801327,667035370,0.0,1.0
NVDA,2021-12-15 00:00:00+00:00,304.59,305.0,278.38,284.0,69829688,30.4101540222,30.451088272,27.7933572235,28.3544559648,698296880,0.0,1.0
NVDA,2021-12-16 00:00:00+00:00,283.87,311.6,280.93,311.52,70736595,28.3414768124,31.1100298543,28.0479482894,31.1020426836,707365950,0.0,1.0
NVDA,2021-12-17 00:00:00+00:00,278.01,289.22,277.6,279.85,71662239,27.756416559,28.8756188526,27.7154823092,27.940121485,716622390,0.0,1.0
NVDA,2021-12-20 00:00:00+00:00,277.19,281.44,271.45,273.05,46184676,27.6745480594,28.0988665026,27.1014685621,27.261211976,461846760,0.0,1.0
NVDA,2021-12-21 00:00:00+00:00,290.75,291.2,274.01,283.74,52438494,29.0283734921,29.0733013273,27.3570580243,28.32849766,524384940,0.0,1.0
NVDA,2021-12-22 00:00:00+00:00,294.0,295.55,284.49,288.91,39518438,29.3528523016,29.5076037338,28.4033773853,28.8446685661,395184380,0.0,1.0
NVDA,2021-12-23 00:00:00+00:00,296.4,300.59,294.3101,297.55,34302174,29.5924674224,30.0107954875,29.383812572,29.7072830011,343021740,0.0,1.0
NVDA,2021-12-27 00:00:00+00:00,309.45,310.865,296.4,296.6,40368587,30.8953746419,31.0366477236,29.5924674224,29.6124353491,403685870,0.0,1.0
NVDA,2021-12-28 00:00:00+00:00,303.22,313.3,300.1181,313.12,42059121,30.2733737241,31.2797572316,29.9636811644,31.2617860975,420591210,0.0,1.0
NVDA,2021-12-29 00:00:00+00:00,300.01,305.48,293.66,302.725,34313928,29.9528885,30.4990112962,29.3189068261,30.2239531054,343139280,0.0,1.0
NVDA,2021-12-30 00:00:00+00:00,295.86,304.57,295.4,298.27,30886422,29.5385540202,30.4081572296,29.4926277887,29.7791675374,308864220,0.0,1.0
NVDA,2021-12-31 00:00:00+00:00,294.11,300.3,293.3057,296.74,26347792,29.3638346613,29.9818419937,29.2835336439,29.6264128979,263477920,0.0,1.0
NVDA,2022-01-03 00:00:00+00:00,301.21,307.11,297.85,298.15,39240294,30.0726960604,30.6617498991,29.7372348912,29.7671867813,392402940,0.0,1.0
NVDA,2022-01-04 00:00:00+00:00,292.9,304.68,283.49,302.77,52715440,29.2430287045,30.4191395893,28.3035377516,30.2284458889,527154400,0.0,1.0
NVDA,2022-01-05 00:00:00+00:00,276.04,294.16,275.33,289.49,49806388,27.5597324807,29.368826643,27.4888463408,28.9025755537,498063880,0.0,1.0
NVDA,2022-01-06 00:00:00+00:00,281.78,284.3799,270.65,276.4,45418637,28.132811978,28.3923850416,27.0215968552,27.5956747488,454186370,0.0,1.0
NVDA,2022-01-07 00:00:00+00:00,272.47,284.22,270.57,281.41,40993851,27.2033049885,28.3764206842,27.0136096845,28.0958713136,409938510,0.0,1.0
NVDA,2022-01-10 00:00:00+00:00,274.0,274.69,256.4384,265.81,59468095,27.356059628,27.4249489752,25.6027159172,26.5383730282,594680950,0.0,1.0
NVDA,2022-01-11 00:00:00+00:00,278.17,280.65,268.39,273.225,40276508,27.7723909004,28.019993192,26.7959592831,27.2786839119,402765080,0.0,1.0
NVDA,2022-01-12 00:00:00+00:00,279.99,285.95,276.08,280.665,38341348,27.9540990337,28.5491432505,27.563726066,28.0214907865,383413480,0.0,1.0
NVDA,2022-01-13 00:00:00+00:00,265.75,284.8,264.98,283.79,53886809,26.5323826501,28.4343276717,26.4555061322,28.3334896417,538868090,0.0,1.0
NVDA,2022-01-14 00:00:00+00:00,269.42,271.969,262.1001,263.0,39583235,26.8987941057,27.153285332,26.1679779712,26.2578236575,395832350,0.0,1.0
NVDA,2022-01-18 00:00:00+00:00,259.03,266.38,257.7,262.6,42267538,25.8614603118,26.5952816194,25.728673599,26.2178878041,422675380,0.0,1.0
NVDA,2022-01-19 00:00:00+00:00,250.67,265.4317,250.52,260.79,48360408,25.0268009743,26.5006036947,25.0118250292,26.0371780671,483604080,0.0,1.0
NVDA,2022-01-20 00:00:00+00:00,241.5,255.7904,240.78,253.04,43518073,24.1112715334,25.5380198346,24.0393869972,25.2634209061,435180730,0.0,1.0
NVDA,2022-01-21 00:00:00+00:00,233.74,248.23,232.63,235.07,71895784,23.3365159761,24.7831922681,23.2256939827,23.4693026889,718957840,0.0,1.0
NVDA,2022-01-24 00:00:00+00:00,233.72,233.8,208.88,223.3,91581063,23.3345191834,23.3425063541,20.8545026828,22.2941902005,915810630,0.0,1.0
NVDA,2022-01-25 00:00:00+00:00,223.24,229.43,220.0,225.46,66461636,22.2881998225,22.9062071549,21.9647194093,22.5098438092,664616360,0.0,1.0
NVDA,2022-01-26 00:00:00+00:00,227.72,240.57,223.0,232.4,75595873,22.7354813813,24.0184206741,22.2642383104,23.202730867,755958730,0.0,1.0
NVDA,2022-01-27 00:00:00+00:00,219.44,239.95,216.75,235.68,57335272,21.9088092145,23.9565201012,21.6402405999,23.5302048654,573352720,0.0,1.0
NVDA,2022-01-28 00:00:00+00:00,228.4,228.58,212.96,220.1215,54377425,22.8033723322,22.8213434663,21.2618483882,21.9768499248,543774250,0.0,1.0
NVDA,2022-01-31 00:00:00+00:00,244.86,245.09,230.52,231.82,56467968,24.4467327026,24.4696958183,23.0150323556,23.1448238794,564679680,0.0,1.0
NVDA,2022-02-01 00:00:00+00:00,246.38,251.45,238.9001,251.04,51892517,24.5984889458,25.1046758885,23.8516984698,25.0637416387,518925170,0.0,1.0
NVDA,2022-02-02 00:00:00+00:00,252.42,258.17,245.5301,257.94,54341941,25.2015203332,25.7755982269,24.5136352411,25.7526351111,543419410,0.0,1.0
NVDA,2022-02-03 00:00:00+00:00,239.48,250.77,237.8,244.58,41017778,23.9095954734,25.0367849376,23.7418648888,24.4187776052,410177780,0.0,1.0
NVDA,2022-02-04 00:00:00+00:00,243.19,246.35,236.32,239.72,35482850,24.2800005144,24.5954937568,23.594102231,23.9335569855,354828500,0.0,1.0
NVDA,2022-02-07 00:00:00+00:00,247.28,251.82,242.02,243.72,37686750,24.6883446161,25.141616553,24.1631881429,24.3329155202,376867500,0.0,1.0
NVDA,2022-02-08 00:00:00+00:00,251.08,252.3,239.8,243.59,41035864,25.0677352241,25.1895395772,23.9415441562,24.3199363678,410358640,0.0,1.0
NVDA,2022-02-09 00:00:00+00:00,267.05,267.25,253.53,256.22,52428166,26.6621741739,26.6821421007,25.3123423266,25.5809109412,524281660,0.0,1.0
NVDA,2022-02-10 00:00:00+00:00,258.24,269.2499,256.0,259.95,51319972,25.7825870012,26.8818113841,25.5589462218,25.9533127748,513199720,0.0,1.0
NVDA,2022-02-11 00:00:00+00:00,239.49,261.52,237.73,259.16,60547198,23.9105938697,26.1100609997,23.7348761145,25.8744394642,605471980,0.0,1.0
NVDA,2022-02-14 00:00:00+00:00,242.67,248.75,237.55,239.34,44042443,24.2280839048,24.8351088776,23.7169049804,23.8956179247,440424430,0.0,1.0
NVDA,2022-02-15 00:00:00+00:00,264.95,265.45,247.84,249.49,70175280,26.4525109432,26.50243076,24.744254811,24.9089902065,701752800,0.0,1.0
NVDA,2022-02-16 00:00:00+00:00,265.11,265.82,255.52,262.59,73267633,26.4684852846,26.5393714245,25.5110231976,26.2168894077,732676330,0.0,1.0
NVDA,2022-02-17 00:00:00+00:00,245.07,257.85,241.65,256.3,81059508,24.4676990257,25.7436495441,24.1262474785,25.5888981119,810595080,0.0,1.0
NVDA,2022-02-18 00:00:00+00:00,236.42,249.86,231.0,246.675,76125491,23.6040861943,24.945930871,23.0629553798,24.6279416377,761254910,0.0,1.0
NVDA,2022-02-22 00:00:00+00:00,233.9,240.6399,230.0,230.35,62919566,23.3524903175,24.0253994645,22.9631157461,22.9980596179,629195660,0.0,1.0
NVDA,2022-02-23 00:00:00+00:00,223.87,241.5499,223.01,238.02,56651077,22.3510987917,24.1162535312,22.2652367067,23.7638296082,566510770,0.0,1.0
NVDA,2022-02-24 00:00:00+00:00,237.48,238.0,208.9,210.15,73580063,23.709916206,23.7618328156,20.8564994755,20.9812990176,735800630,0.0,1.0
NVDA,2022-02-25 00:00:00+00:00,241.57,242.17,233.81,237.21,52886551,24.1182603078,24.178164088,23.3435047504,23.682959505,528865510,0.0,1.0
NVDA,2022-02-28 00:00:00+00:00,243.85,246.65,237.0701,239.92,47731861,24.3458946726,24.6254456469,23.6689919402,23.9535249122,477318610,0.0,1.0
NVDA,2022-03-01 00:00:00+00:00,234.77,243.77,231.32,242.91,41205598,23.4393507988,24.3379075019,23.0949040626,24.2520454169,412055980,0.0,1.0
NVDA,2022-03-02 00:00:00+00:00,242.2,244.09,234.15,237.56,38964185,24.1851528624,24.3738809338,23.3813110765,23.7218204541,389641850,0.04,1.0
NVDA,2022-03-03 00:00:00+00:00,237.14,243.2599,234.69,242.615,36509504,23.6798808827,24.2909903666,23.4352333826,24.2265931532,365095040,0.0,1.0
NVDA,2022-03-04 00:00:00+00:00,229.36,236.8,224.82,233.84,43201070,22.9030002498,23.645929801,22.4496534538,23.3503556785,432010700,0.0,1.0
NVDA,2022-03-07 00:00:00+00:00,213.52,230.33,213.3,228.17,45082089,21.3212792699,22.9998606886,21.299310923,22.7841714641,450820890,0.0,1.0
NVDA,2022-03-08 00:00:00+00:00,215.14,223.7299,206.5,213.09,55746719,21.4830461883,22.3408002947,20.6202892902,21.2783411372,557467190,0.0,1.0
NVDA,2022-03-09 00:00:00+00:00,230.14,232.2,222.47,223.87,49274195,22.9808880254,23.1865916377,22.214991566,22.3547901375,492741950,0.0,1.0
NVDA,2022-03-10 00:00:00+00:00,226.58,227.88,218.82,225.31,42806565,22.6254002294,22.7552131886,21.850516719,22.4985829538,428065650,0.0,1.0
NVDA,2022-03-11 00:00:00+00:00,221.0,231.45,220.46,230.22,36720857,22.068203066,23.1116995458,22.0142807598,22.9888765152,367208570,0.0,1.0
NVDA,2022-03-14 00:00:00+00:00,213.3,222.62,211.5901,218.69,38535424,21.299310923,22.2299699844,21.1285669391,21.8375354231,385354240,0.0,1.0
NVDA,2022-03-15 00:00:00+00:00,229.73,230.38,213.2201,215.18,49199569,22.9399470151,23.0048534948,21.2913324188,21.4870404332,491995690,0.0,1.0
NVDA,2022-03-16 00:00:00+00:00,244.96,245.97,231.72,235.0,67142174,24.4607557604,24.5616104441,23.1386606989,23.4661887806,671421740,0.0,1.0
NVDA,2022-03-17 00:00:00+00:00,247.66,248.42,239.06,241.2,47194119,24.730367291,24.8062579441,23.8716046378,24.0852967399,471941190,0.0,1.0
NVDA,2022-03-18 00:00:00+00:00,264.53,265.6899,246.24,247.99,72788748,26.4149400771,26.5307631936,24.5885715971,24.7633198115,727887480,0.0,1.0
NVDA,2022-03-21 00:00:00+00:00,267.34,271.5199,259.67,265.07,58807971,26.6955357813,27.1129243876,25.9296393219,26.4688623833,588079710,0.0,1.0
NVDA,2022-03-22 00:00:00+00:00,265.24,272.38,260.72,267.27,54265223,26.4858379241,27.1988106385,26.0344882505,26.6885458527,542652230,0.0,1.0
NVDA,2022-03-23 00:00:00+00:00,256.34,266.115,255.7501,261.26,50211986,25.5971184341,26.5732120312,25.5382133074,26.0884105566,502119860,0.0,1.0
NVDA,2022-03-24 00:00:00+00:00,281.5,283.1999,259.07,261.66,87737914,28.1094984754,28.279243898,25.8697256484,26.1283530056,877379140,0.0,1.0
NVDA,2022-03-25 00:00:00+00:00,276.92,283.58,272.71,278.86,57776944,27.6521574345,28.3171992102,27.2317631589,27.8458783121,577769440,0.0,1.0
NVDA,2022-03-28 00:00:00+00:00,282.19,282.5,272.06,277.555,42549392,28.1783992,28.2093545979,27.1668566793,27.7155660723,425493920,0.0,1.0
NVDA,2022-03-29 00:00:00+00:00,286.56,289.46,279.8,286.945,48898440,28.6147704551,28.9043532103,27.9397430672,28.6532150623,488984400,0.0,1.0
NVDA,2022-03-30 00:00:00+00:00,276.9,284.955,275.03,283.04,46348713,27.6501603121,28.4545013786,27.4634293631,28.2632769041,463487130,0.0,1.0
NVDA,2022-03-31 00:00:00+00:00,272.86,282.48,272.7,277.82,52344022,27.2467415773,28.2073574755,27.2307645977,27.7420279448,523440220,0.0,1.0
NVDA,2022-04-01 00:00:00+00:00,267.12,274.96,262.67,273.75,51723511,26.6735674343,27.4564394345,26.2292076893,27.3356135263,517235110,0.0,1.0
NVDA,2022-04-04 00:00:00+00:00,273.6,275.58,266.13,267.28,39770782,27.3206351079,27.5183502304,26.5747098731,26.6895444139,397707820,0.0,1.0
NVDA,2022-04-05 00:00:00+00:00,259.31,273.19,258.2,272.54,43093087,25.8936911178,27.2796940977,25.7828508219,27.2147876181,430930870,0.0,1.0
NVDA,2022-04-06 00:00:00+00:00,244.07,253.0,240.03,249.34,70383256,24.3718838114,25.263598985,23.9684650766,24.8981255768,703832560,0.0,1.0
NVDA,2022-04-07 00:00:00+00:00,242.08,247.22,234.78,244.41,55799236,24.1731701277,24.6864305972,23.4442204336,24.405834893,557992360,0.0,1.0
NVDA,2022-04-08 00:00:00+00:00,231.19,239.23,230.6201,239.17,52478064,23.085736954,23.8885801786,23.0288289498,23.8825888113,524780640,0.0,1.0
NVDA,2022-04-11 00:00:00+00:00,219.17,223.1994,216.6,222.14,57520684,21.8854663619,22.2878266217,21.6288361271,22.1820390456,575206840,0.0,1.0
NVDA,2022-04-12 00:00:00+00:00,215.04,227.25,212.8204,225.37,66225807,21.4730605761,22.6923038314,21.2514199266,22.5045743212,662258070,0.0,1.0
NVDA,2022-04-13 00:00:00+00:00,222.03,225.0,214.55,217.28,51694344,22.1710548721,22.4676275559,21.424131076,21.6967382904,516943440,0.0,1.0
NVDA,2022-04-14 00:00:00+00:00,212.58,227.77,211.63,225.05,56909685,21.2274145148,22.7442290151,21.1325511984,22.472620362,569096850,0.0,1.0
NVDA,2022-04-18 00:00:00+00:00,217.83,220.88,210.79,212.0,52570061,21.7516591578,22.0562203313,21.0486720556,21.1694979637,525700610,0.0,1.0
NVDA,2022-04-19 00:00:00+00:00,221.98,223.73,213.14,217.2,51278058,22.166062066,22.3408102803,21.2833339434,21.6887498006,512780580,0.0,1.0
NVDA,2022-04-20 00:00:00+00:00,214.82,226.7037,212.0,225.171,46697126,21.4510922291,22.6377524317,21.1694979637,22.4847029528,466971260,0.0,1.0
NVDA,2022-04-21 00:00:00+00:00,201.83,223.92,200.0,217.0915,65620944,20.1539611982,22.3597829436,19.9712244941,21.6779154113,656209440,0.0,1.0
NVDA,2022-04-22 00:00:00+00:00,195.15,204.86,195.0,203.03,62471343,19.4869223001,20.4565252493,19.4719438817,20.2737885452,624713430,0.0,1.0
NVDA,2022-04-25 00:00:00+00:00,199.02,199.45,190.96,192.02,64156561,19.8733654941,19.9163036267,19.068525147,19.1743726368,641565610,0.0,1.0
NVDA,2022-04-26 00:00:00+00:00,187.88,197.88,186.7,197.18,64496017,18.7609682898,19.7595295145,18.6431380652,19.6896302287,644960170,0.0,1.0
NVDA,2022-04-27 00:00:00+00:00,184.15,191.67,182.9,185.98,49946017,18.3885049529,19.1394229939,18.2636847999,18.5712416571,499460170,0.0,1.0
NVDA,2022-04-28 00:00:00+00:00,197.82,200.37,184.8957,189.67,57032671,19.7535381471,20.0081712594,18.4629676635,18.939710749,570326710,0.0,1.0
NVDA,2022-04-29 00:00:00+00:00,185.47,201.2848,185.17,194.02,50043491,18.5203150346,20.0995196403,18.4903581979,19.3740848817,500434910,0.0,1.0
NVDA,2022-05-02 00:00:00+00:00,195.33,195.74,183.91,185.405,57204868,19.5048964022,19.5458374124,18.3645394836,18.5138243866,572048680,0.0,1.0
NVDA,2022-05-03 00:00:00+00:00,196.02,198.25,191.33,194.0,47575084,19.5737971267,19.7964762798,19.1054719123,19.3720877593,475750840,0.0,1.0
NVDA,2022-05-04 00:00:00+00:00,203.34,204.0,187.51,199.23,64630503,20.3047439432,20.370648984,18.7240215244,19.8943352798,646305030,0.0,1.0
NVDA,2022-05-05 00:00:00+00:00,188.44,199.25,185.0,198.67,62633141,18.8168877183,19.8963324022,18.473382657,19.8384158512,626331410,0.0,1.0
NVDA,2022-05-06 00:00:00+00:00,186.75,195.12,179.9,187.36,63329672,18.6481308714,19.4839266164,17.9641164324,18.7090431061,633296720,0.0,1.0
NVDA,2022-05-09 00:00:00+00:00,169.5,182.55,168.27,180.34,64445451,16.9256127588,18.228735157,16.8027897281,18.0080531263,644454510,0.0,1.0
NVDA,2022-05-10 00:00:00+00:00,175.95,181.98,170.25,176.89,76147429,17.5696847487,18.1718171672,17.0005048506,17.6635495038,761474290,0.0,1.0
NVDA,2022-05-11 00:00:00+00:00,166.3,177.53,165.68,173.47,67016703,16.6060731668,17.7274574222,16.5441623709,17.322041565,670167030,0.0,1.0
NVDA,2022-05-12 00:00:00+00:00,161.75,167.88,155.67,162.191,70872837,16.1517278096,16.7638458403,15.544602585,16.1957643596,708728370,0.0,1.0
NVDA,2022-05-13 00:00:00+00:00,177.06,179.2843,165.925,167.88,67043651,17.6805250446,17.9026350178,16.5686271209,16.7638458403,670436510,0.0,1.0
NVDA,2022-05-16 00:00:00+00:00,172.64,177.88,171.06,175.09,52144598,17.2391609833,17.7624070651,17.0813883098,17.4838084834,521445980,0.0,1.0
NVDA,2022-05-17 00:00:00+00:00,181.77,183.71,176.34,180.74,58582971,18.1508473815,18.3445682591,17.6086286364,18.0479955753,585829710,0.0,1.0
NVDA,2022-05-18 00:00:00+00:00,169.38,181.18,168.64,177.05,54516106,16.9136300241,18.0919322692,16.8397364934,17.6795264834,545161060,0.0,1.0
NVDA,2022-05-19 00:00:00+00:00,171.24,176.87,167.3405,169.37,62130959,17.0993624118,17.6615523814,16.7099734623,16.9126314628,621309590,0.0,1.0
NVDA,2022-05-20 00:00:00+00:00,166.94,174.1,157.55,173.32,73910526,16.6699810852,17.3849509221,15.7323320952,17.3070631466,739105260,0.0,1.0
NVDA,2022-05-23 00:00:00+00:00,168.98,169.15,161.7901,162.74,63988869,16.8736875751,16.8906631159,16.1557320401,16.2505853709,639888690,0.0,1.0
NVDA,2022-05-24 00:00:00+00:00,161.54,165.97,157.8,165.1,58855002,16.1307580239,16.5731206464,15.7572961258,16.4862458199,588550020,0.0,1.0
NVDA,2022-05-25 00:00:00+00:00,169.75,171.1099,160.0,160.2,78113190,16.9505767894,17.0863711303,15.9769795953,15.9969508198,781131900,0.0,1.0
NVDA,2022-05-26 00:00:00+00:00,178.51,180.92,160.22,160.36,99657452,17.8253164222,18.0659696774,15.9989479422,16.0129277994,996574520,0.0,1.0
NVDA,2022-05-27 00:00:00+00:00,188.11,188.81,181.0,181.86,73837935,18.7839351979,18.8538344837,18.0739581672,18.1598344325,738379350,0.0,1.0
NVDA,2022-05-31 00:00:00+00:00,186.72,192.0,183.5,189.8,66409951,18.6451351877,19.1723755143,18.3235984733,18.9526920449,664099510,0.0,1.0
NVDA,2022-06-01 00:00:00+00:00,183.2,190.5318,181.22,187.24,54451390,18.2936416366,19.0257667553,18.0959265141,18.6970603714,544513900,0.0,1.0
NVDA,2022-06-02 00:00:00+00:00,195.92,196.19,181.98,182.92,64865580,19.5638115144,19.5907726675,18.1718171672,18.2656819223,648655800,0.0,1.0
NVDA,2022-06-03 00:00:00+00:00,187.2,193.323,185.2156,190.815,59877870,18.6930661265,19.3044851644,18.494911637,19.0540460092,598778700,0.0,1.0
NVDA,2022-06-06 00:00:00+00:00,187.86,193.37,185.642,191.39,42240615,18.7589711673,19.3091784021,18.5374902877,19.1114632796,422406150,0.0,1.0
NVDA,2022-06-07 00:00:00+00:00,189.26,190.0,181.88,184.72,38891411,18.8987697388,18.9726632694,18.1618315549,18.4454229428,388914110,0.0,1.0
NVDA,2022-06-08 00:00:00+00:00,186.48,191.8,185.35,187.99,36325246,18.6251639632,19.1565124847,18.5123023412,18.7759790511,363252460,0.04,1.0
NVDA,2022-06-09 00:00:00+00:00,180.48,189.33,180.41,184.81,39557379,18.0258987134,18.9098149568,18.0189072855,18.4583684687,395573790,0.0,1.0
NVDA,2022-06-10 00:00:00+00:00,169.74,176.97,168.69,176.0,46564966,16.9532139163,17.6753285423,16.8483424976,17.5784473269,465649660,0.0,1.0
NVDA,2022-06-13 00:00:00+00:00,156.47,163.12,156.06,160.0,60415338,15.6278389389,16.2920245907,15.5868891468,15.9804066608,604153380,0.0,1.0
NVDA,2022-06-14 00:00:00+00:00,158.36,160.66,154.12,157.31,46967952,15.8166074926,16.0463258383,15.393126716,15.7117360738,469679520,0.0,1.0
NVDA,2022-06-15 00:00:00+00:00,165.27,168.68,159.26,160.95,56393565,16.5067613052,16.8473437222,15.90649728,16.0752903254,563935650,0.0,1.0
NVDA,2022-06-16 00:00:00+00:00,156.01,159.4232,154.01,158.6,54574867,15.5818952697,15.9227972948,15.3821401865,15.8405781025,545748670,0.0,1.0
NVDA,2022-06-17 00:00:00+00:00,158.8,159.95,153.28,156.48,63033397,15.8605536109,15.9754127837,15.3092295811,15.6288377143,630333970,0.0,1.0
NVDA,2022-06-21 00:00:00+00:00,165.66,170.08,164.07,164.745,48308888,16.5457135465,16.9871722805,16.3869082553,16.4543255959,483088880,0.0,1.0
NVDA,2022-06-22 00:00:00+00:00,163.6,166.62,161.8,162.26,43799744,16.3399658107,16.6415959864,16.1601862358,16.2061299049,437997440,0.0,1.0
NVDA,2022-06-23 00:00:00+00:00,162.25,165.85,158.53,165.185,46367959,16.2051311295,16.5646902794,15.8335866746,16.4982717142,463679590,0.0,1.0
NVDA,2022-06-24 00:00:00+00:00,171.26,171.4,163.1,165.0,47215283,17.1050277796,17.1190106354,16.2900270399,16.479794369,472152830,0.0,1.0
NVDA,2022-06-27 00:00:00+00:00,168.69,173.3,166.255,173.12,42796788,16.8483424976,17.3087779645,16.6051406837,17.290800007,427967880,0.0,1.0
NVDA,2022-06-28 00:00:00+00:00,159.82,172.0199,159.45,169.0,46185936,15.9624287033,17.1809247235,15.9254740129,16.8793045355,461859360,0.0,1.0
NVDA,2022-06-29 00:00:00+00:00,155.42,158.2,151.7,158.14,48235228,15.5229675202,15.8006270859,15.1514230653,15.7946344334,482352280,0.0,1.0
NVDA,2022-06-30 00:00:00+00:00,151.59,155.67,148.62,153.61,68607003,15.1404365357,15.5479369056,14.8438002371,15.3421891698,686070030,0.0,1.0
NVDA,2022-07-01 00:00:00+00:00,145.23,150.6291,143.92,148.99,57761008,14.505215371,15.044464206,14.3743757914,14.8807549275,577610080,0.0,1.0
NVDA,2022-07-05 00:00:00+00:00,149.64,149.71,140.55,141.75,65220761,14.9456753295,14.9526667575,14.0377884761,14.1576415261,652207610,0.0,1.0
NVDA,2022-07-06 00:00:00+00:00,151.3,153.1899,147.89,150.1,52906586,15.1114720486,15.3002306146,14.7708896317,14.9916189987,529065860,0.0,1.0
NVDA,2022-07-07 00:00:00+00:00,158.58,159.45,153.89,154.555,49290276,15.8385805517,15.9254740129,15.3701548815,15.4365734467,492902760,0.0,1.0
NVDA,2022-07-08 00:00:00+00:00,158.38,160.3699,153.89,154.3,46797176,15.8186050434,16.0173513635,15.3701548815,15.4111046735,467971760,0.0,1.0
NVDA,2022-07-11 00:00:00+00:00,151.52,155.2699,150.3801,155.26,43838873,15.1334451078,15.5079759012,15.0195946981,15.5069871135,438388730,0.0,1.0
NVDA,2022-07-12 00:00:00+00:00,150.82,154.31,148.77,152.68,45848310,15.0635308287,15.412103449,14.8587818683,15.2493030561,458483100,0.0,1.0
NVDA,2022-07-13 00:00:00+00:00,151.64,153.75,144.65,145.9,52191834,15.1454304128,15.3561720256,14.4472863968,14.5721333238,521918340,0.0,1.0
NVDA,2022-07-14 00:00:00+00:00,153.72,154.7299,147.28,151.08,45623484,15.3531756994,15.4540420287,14.7099643313,15.0894989895,456234840,0.0,1.0
NVDA,2022-07-15 00:00:00+00:00,157.62,157.82,154.45,156.59,38593547,15.7426981118,15.7626736201,15.4260863048,15.6398242439,385935470,0.0,1.0
NVDA,2022-07-18 00:00:00+00:00,161.01,168.97,160.02,163.02,67051745,16.0812829779,16.8763082093,15.9824042117,16.2820368366,670517450,0.0,1.0
NVDA,2022-07-19 00:00:00+00:00,169.92,171.1,161.7201,164.86,70236608,16.9711918738,17.0890473729,16.1522060202,16.4658115132,702366080,0.0,1.0
NVDA,2022-07-20 00:00:00+00:00,178.07,179.325,168.01,169.47,76053779,17.7851938381,17.9105401528,16.7804257693,16.9262469801,760537790,0.0,1.0
NVDA,2022-07-21 00:00:00+00:00,180.5,181.44,175.4456,178.85,55704928,18.0278962643,18.1217811534,17.5230752178,17.8630983206,557049280,0.0,1.0
NVDA,2022-07-22 00:00:00+00:00,173.19,179.67,171.365,178.93,53667088,17.2977914349,17.9449979047,17.1155149215,17.8710885239,536670880,0.0,1.0
NVDA,2022-07-25 00:00:00+00:00,170.24,171.24,166.49,170.19,48074751,17.0031526871,17.1030302288,16.628611906,16.99815881,480747510,0.0,1.0
NVDA,2022-07-26 00:00:00+00:00,165.33,169.19,164.78,168.89,39786491,16.5127539577,16.8982812684,16.4578213098,16.8683180059,397864910,0.0,1.0
NVDA,2022-07-27 00:00:00+00:00,177.9,179.36,169.1301,170.32,56977623,17.768214656,17.9140358668,16.8922986037,17.0111428905,569776230,0.0,1.0
NVDA,2022-07-28 00:00:00+00:00,179.84,181.4,174.4,179.75,47464628,17.9619770868,18.1177860517,17.4186432603,17.952988108,474646280,0.0,1.0
